Participant_ID,Country,Partner,Gender,Town,District,Age_Group,Savings_Program,Leadership_Program,Agriculture_Program,Literacy_Program,n_Programs,FFS,FDS,Months_Enough_Food,Months_Insufficient_Food,Business_Plan,Management_Confidence,Sustainable_Ag_Practices,Minimum_Tillage,Soil_Covered,Crop_Rotation,All_Sustainable_Practices,Increased_Yield,Drought_Disease_Resistance,Sustainable_Useful,Literacy_Helped,Increased_Knowledge,Food_Ran_Out,Vegetables,Fruits
190,Mali,aedm,female,Torou,Mopti,30_49,yes,no,no,no,1,6,5,10,2,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
652,Mali,aedm,female,Tongnon,Mopti,50_plus,no,no,yes,no,1,6,8,10,2,has_plan,confident,1,1,0,0,0,1,1,Useful,NA,1,NA,yes_you,no_one
64,Mali,aedm,female,Koro/Ourokoun,Mopti,30_49,yes,no,yes,no,2,5,4,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,no_one,no_one
284,Mali,aedm,female,Koro/Somanagoro,Mopti,under_30,yes,no,yes,no,2,6,6,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
635,Mali,aedm,male,Sincarma,Mopti,50_plus,no,no,yes,no,1,3,10,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
552,Mali,aedm,female,Golgou,Mopti,under_30,yes,no,no,no,1,3,5,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
347,Mali,aedm,male,Rognon,Mopti,50_plus,no,no,yes,no,1,4,8,11,1,no_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
31,Mali,aedm,female,Yawakanda,Mopti,30_49,yes,no,yes,no,2,6,5,10,2,has_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_others,no_one
258,Mali,aedm,female,Sincarma,Mopti,30_49,no,no,yes,no,1,4,6,10,2,no_plan,confident,1,0,0,0,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
716,Mali,aedm,female,Koro/Torou,Mopti,30_49,yes,no,yes,no,2,5,6,8,4,no_plan,confident,1,1,0,1,0,1,1,NA,NA,1,NA,yes_others,no_one
704,Mali,aedm,male,Koro/Adounakambe,Mopti,50_plus,no,yes,yes,no,2,7,4,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,no_one,no_one
314,Mali,aedm,male,Golgou,Mopti,under_30,no,no,yes,no,1,4,6,12,0,has_plan,confident,1,1,0,0,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
369,Mali,aedm,male,Pouroli,Mopti,50_plus,no,no,yes,no,1,7,5,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
159,Mali,aedm,male,Kokolo,Mopti,30_49,no,no,yes,no,1,4,6,10,2,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_others,no_one
322,Mali,aedm,female,Yawagana,Mopti,30_49,yes,no,yes,no,2,5,7,11,1,no_plan,confident,1,0,0,0,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
216,Mali,aedm,female,Koro/Poudiougo,Mopti,50_plus,yes,no,yes,no,2,6,10,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_others,yes_everyone
59,Mali,aedm,female,Koro/Adounakambe,Mopti,30_49,yes,no,yes,no,2,5,4,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,no_one,no_one
386,Mali,aedm,female,Kokolo,Mopti,50_plus,yes,no,yes,no,2,5,5,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,0,NA,yes_everyone,no_one
719,Mali,aedm,male,Koro/Domnosogou,Mopti,30_49,no,no,yes,no,1,2,1,11,1,no_plan,confident,1,1,0,1,0,1,0,Useful,NA,1,NA,no_one,no_one
71,Mali,aedm,female,Koro/ Somanagoro,Mopti,30_49,yes,yes,yes,no,3,5,6,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
494,Mali,aedm,female,Kokolo,Mopti,50_plus,yes,no,yes,no,2,3,6,10,2,no_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
638,Mali,aedm,female,Pouroly,Mopti,50_plus,yes,no,no,no,1,7,7,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
300,Mali,aedm,female,Kokolo,Mopti,30_49,yes,no,yes,no,2,3,5,10,2,no_plan,confident,1,1,0,0,0,1,1,Useful,NA,1,NA,no_one,yes_everyone
44,Mali,aedm,female,Yawakanda,Mopti,50_plus,yes,no,yes,no,2,4,8,10,2,no_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_others,no_one
230,Mali,aedm,female,Koro/Ourokoun,Mopti,50_plus,yes,no,yes,no,2,6,9,10,2,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
49,Mali,aedm,female,Koro/torou,Mopti,30_49,yes,no,yes,no,2,6,8,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
518,Mali,aedm,female,Koro Somanagoro,Mopti,30_49,yes,no,yes,no,2,7,7,9,3,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
25,Mali,aedm,female,Koro/Torou,Mopti,30_49,yes,no,yes,no,2,5,3,11,1,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,no_one,no_one
210,Mali,aedm,male,koro/Adounakanbé,Mopti,50_plus,no,no,yes,no,1,7,7,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_others,no_one
310,Mali,aedm,female,Golgou,Mopti,50_plus,yes,no,no,no,1,5,7,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
243,Mali,aedm,male,Koro/Ourokoun,Mopti,50_plus,no,no,yes,no,1,7,8,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
287,Mali,aedm,female,Togno,Mopti,50_plus,yes,no,yes,no,2,5,7,11,1,no_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
45,Mali,aedm,female,Yawakanda,Mopti,30_49,yes,no,yes,no,2,5,8,11,1,no_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_others,no_one
368,Mali,aedm,male,Pouroli,Mopti,30_49,no,yes,yes,no,2,5,8,11,1,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
75,Mali,aedm,female,Koro/Domnossogou,Mopti,50_plus,yes,yes,yes,no,3,5,5,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
282,Mali,aedm,male,Koro/Dominosogou,Mopti,50_plus,yes,yes,yes,no,3,6,5,12,0,has_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,no_one,no_one
702,Mali,aedm,female,Pouroly,Mopti,50_plus,yes,no,no,no,1,6,8,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_you
275,Mali,aedm,female,Togno,Mopti,30_49,yes,no,yes,no,2,3,6,11,1,no_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
304,Mali,aedm,male,Koro/Dominosogou,Mopti,30_49,no,yes,yes,no,2,6,9,9,3,has_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
489,Mali,aedm,female,Koro\Ourokoun,Mopti,under_30,yes,no,yes,no,2,7,4,11,1,has_plan,confident,1,1,0,1,0,1,0,Useful,NA,1,NA,yes_others,no_one
238,Mali,aedm,female,Kokolo,Mopti,50_plus,yes,no,yes,no,2,3,7,10,2,no_plan,confident,1,1,0,0,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
545,Mali,aedm,female,Golgou,Mopti,under_30,no,yes,no,no,1,5,8,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
535,Mali,aedm,male,Golgou,Mopti,30_49,no,no,yes,no,1,4,7,10,2,has_plan,confident,1,0,0,0,0,1,1,Useful,NA,1,NA,yes_everyone,yes_you
511,Mali,aedm,male,Koro/Somanagoro,Mopti,30_49,no,no,yes,no,1,4,9,8,4,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
715,Mali,aedm,female,Koro/ Somanagoro,Mopti,under_30,yes,no,yes,no,2,5,5,12,0,has_plan,confident,1,1,1,1,1,1,1,NA,NA,1,NA,no_one,no_one
379,Mali,aedm,male,Pouroli,Mopti,30_49,no,no,yes,no,1,5,9,11,1,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
133,Mali,aedm,female,Koro/Domnossogou,Mopti,30_49,yes,yes,yes,no,3,5,7,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
367,Mali,aedm,male,Pouroli,Mopti,50_plus,no,yes,yes,no,2,7,11,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_others
488,Mali,aedm,male,Kokolo,Mopti,30_49,no,no,yes,no,1,3,6,9,3,no_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,no_one,no_one
156,Mali,aedm,female,Kokolo,Mopti,30_49,yes,no,yes,no,2,4,3,10,2,has_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,no_one,no_one
231,Mali,aedm,male,Koro/Ourokun,Mopti,50_plus,no,yes,yes,no,2,6,6,10,2,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
226,Mali,aedm,female,Koro/Ourokoun,Mopti,50_plus,yes,no,yes,no,2,7,8,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_you,no_one
649,Mali,aedm,male,Tongnon,Mopti,50_plus,no,no,yes,no,1,6,8,11,1,has_plan,confident,1,0,0,0,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
549,Mali,aedm,female,Golgou,Mopti,50_plus,yes,no,no,no,1,5,6,8,4,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
640,Mali,aedm,female,64662226,Mopti,50_plus,yes,no,no,no,1,5,6,10,2,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
40,Mali,aedm,female,Tognon,Mopti,30_49,no,no,yes,no,1,5,6,12,0,no_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_others,no_one
30,Mali,aedm,female,Yawakanda,Mopti,30_49,yes,yes,yes,no,3,6,6,10,2,has_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_others,no_one
519,Mali,aedm,female,Tongnon,Mopti,50_plus,yes,no,no,no,1,4,6,10,2,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_you
503,Mali,aedm,male,Koro/Ourokoun,Mopti,30_49,no,yes,yes,no,2,5,6,12,0,no_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,no_one,yes_everyone
402,Mali,aedm,male,Yawakanda,Mopti,30_49,no,no,yes,no,1,7,7,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
60,Mali,aedm,female,Koro/ Adounakanbe,Mopti,30_49,yes,no,yes,no,2,5,5,12,0,has_plan,confident,1,1,0,1,0,1,0,Useful,NA,1,NA,yes_everyone,no_one
706,Mali,aedm,male,Koro\Adounakambe,NA,50_plus,no,yes,yes,no,2,6,5,12,0,has_plan,confident,1,1,1,1,1,1,0,Useful,NA,1,NA,no_one,no_one
646,Mali,aedm,male,Tongnon,Mopti,50_plus,no,no,yes,no,1,3,3,11,1,has_plan,confident,1,0,0,0,0,1,1,Useful,NA,1,NA,no_one,yes_you
490,Mali,aedm,female,Yawagadan,Mopti,50_plus,yes,no,yes,no,2,5,9,11,1,no_plan,confident,1,0,0,0,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
417,Mali,aedm,male,Sincarna,Mopti,50_plus,no,no,yes,no,1,3,7,11,1,no_plan,confident,1,1,0,0,0,1,1,Useful,NA,0,NA,no_one,yes_you
244,Mali,aedm,male,Kokolo,Mopti,50_plus,no,no,yes,no,1,5,8,10,2,no_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,no_one,no_one
666,Mali,aedm,female,Pouroly,Mopti,30_49,yes,no,no,no,1,6,7,9,3,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_you
61,Mali,aedm,female,Koro/Ourokoun,Mopti,50_plus,yes,yes,yes,no,3,5,6,12,0,has_plan,confident,1,1,0,1,0,1,1,NA,NA,1,NA,yes_everyone,no_one
339,Mali,aedm,male,Tognon,Mopti,30_49,no,no,yes,no,1,4,5,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,no_one,no_one
373,Mali,odes,male,Sanwan,Sikasso,30_49,no,yes,yes,no,2,5,8,11,1,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
323,Mali,odes,male,Boura,Sikasso,30_49,no,no,yes,no,1,5,5,12,0,no_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
473,Mali,odes,male,Mougna,Sikasso,30_49,no,no,yes,no,1,5,6,10,2,no_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
690,Mali,odes,female,Komé,Sikasso,30_49,yes,no,no,yes,2,5,5,7,5,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_everyone
278,Mali,odes,female,Sawan,Sikasso,50_plus,yes,no,yes,no,2,4,5,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
94,Mali,odes,female,Wakoungo,Sikasso,50_plus,yes,yes,no,no,2,5,6,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
487,Mali,odes,male,SOGOBA,SIKASSO,30_49,no,no,yes,no,1,6,10,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
270,Mali,odes,male,Sawan,Sikasso,under_30,no,no,yes,no,1,6,8,11,1,no_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_others
544,Mali,odes,male,Moussabougou,Sikasso,50_plus,no,no,yes,no,1,6,5,11,1,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
206,Mali,odes,male,Tabako,Sikasso,30_49,yes,no,yes,no,2,4,5,11,1,no_plan,confident,1,1,0,0,0,1,1,Useful,NA,1,NA,no_one,no_one
122,Mali,odes,female,Issabougou,Sikasso,under_30,yes,no,no,no,1,4,5,10,2,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
537,Mali,odes,male,Mougna,Sikasso,50_plus,no,no,yes,no,1,6,7,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_others
90,Mali,odes,male,Koun,Sikasso,50_plus,no,no,yes,no,1,5,5,9,3,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,0,NA,yes_everyone,no_one
342,Mali,odes,female,Marina,Sikasso,under_30,yes,no,no,no,1,4,3,8,4,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
121,Mali,odes,female,Issabougou,Sikasso,under_30,yes,no,no,no,1,5,5,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
114,Mali,odes,female,Koun,Sikasso,30_49,no,no,yes,no,1,3,5,10,2,no_plan,not_confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
630,Mali,odes,male,Mougna,Sikasso,30_49,no,yes,yes,yes,3,3,4,10,2,has_plan,confident,1,1,0,1,0,1,1,Useful,yes,0,NA,yes_everyone,no_one
215,Mali,odes,male,Tabako,Sikasso,under_30,yes,no,yes,no,2,3,7,11,1,has_plan,confident,1,1,0,0,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
618,Mali,odes,female,Dogodogo,Sikasso,50_plus,yes,no,no,no,1,3,3,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
326,Mali,odes,female,Lozo,Sikasso,50_plus,yes,yes,no,no,2,3,4,8,4,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
691,Mali,odes,female,Dogodogo,Sikasso,30_49,yes,no,no,no,1,4,4,10,2,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_one,no_one
354,Mali,odes,male,Wakoungo,Sikasso,30_49,no,no,yes,no,1,4,5,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
112,Mali,odes,female,Sanwan,Sikasso,30_49,yes,no,yes,no,2,5,7,12,0,no_plan,confident,1,0,0,0,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
465,Mali,odes,male,Mougna,Sikasso,30_49,no,no,yes,no,1,5,8,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
478,Mali,odes,male,Issabougou,Sikasso,under_30,no,no,yes,no,1,4,5,11,1,no_plan,confident,1,0,0,1,0,1,0,Useful,NA,1,NA,yes_everyone,no_one
609,Mali,odes,female,Kome,Sikasso,50_plus,yes,no,no,yes,2,4,6,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,no_one,no_one
435,Mali,odes,male,Boura,Sikasso,30_49,yes,no,yes,no,2,7,6,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
444,Mali,odes,female,Wakoungo,Sikasso,under_30,yes,no,yes,yes,3,5,7,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,yes,1,NA,yes_everyone,no_one
675,Mali,odes,female,Mariana,Sikasso,50_plus,yes,no,no,yes,2,5,4,8,4,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,no_one,no_one
594,Mali,odes,male,Kome,Sikasso,50_plus,no,no,yes,no,1,5,8,11,1,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
559,Mali,odes,female,Moussabougou,Sikasso,under_30,no,no,yes,no,1,4,5,10,2,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
110,Mali,odes,female,Sanwan,Sikasso,30_49,yes,yes,yes,yes,4,6,6,12,0,has_plan,confident,1,0,0,0,0,1,1,Useful,yes,1,NA,yes_everyone,no_one
134,Mali,odes,male,Issabougou,Sikasso,30_49,no,no,yes,no,1,3,5,8,4,has_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
170,Mali,odes,male,BOURA,SIKASSO,30_49,no,no,yes,no,1,4,4,9,3,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,no_one,no_one
657,Mali,odes,female,Komé,Sikasso,50_plus,yes,no,no,no,1,5,11,11,1,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
288,Mali,odes,female,Sogoba,Sikasso,30_49,no,no,yes,no,1,7,11,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
636,Mali,odes,male,Issabougou,Sikasso,30_49,no,no,yes,no,1,3,4,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
337,Mali,odes,male,Wakoungo,Sikasso,under_30,no,no,yes,no,1,4,7,12,0,no_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
219,Mali,odes,male,Lozo,Sikasso,30_49,yes,no,yes,yes,3,7,6,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,yes,1,NA,yes_everyone,no_one
141,Mali,odes,female,Tabaco,Sikasso,under_30,yes,no,yes,yes,3,5,10,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,yes,1,NA,yes_everyone,yes_everyone
160,Mali,odes,female,Tabaco,Sikasso,30_49,yes,no,yes,yes,3,3,8,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,yes,1,NA,yes_everyone,yes_everyone
1,Mali,odes,female,Issabougou,Sikasso,under_30,yes,no,no,yes,2,3,4,11,1,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
442,Mali,odes,female,Marena,Sikasso,50_plus,yes,no,no,yes,2,6,6,8,4,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,no_one
629,Mali,odes,female,Mougna,Sikasso,30_49,yes,no,yes,yes,3,6,6,12,0,no_plan,confident,1,1,0,1,0,1,0,Useful,yes,1,NA,yes_everyone,no_one
254,Mali,odes,female,Sogoba,Sikasso,under_30,no,no,yes,no,1,4,8,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
602,Mali,odes,female,Marena,Sikasso,30_49,yes,no,yes,yes,3,3,2,8,4,has_plan,confident,1,1,1,1,1,1,1,Useful,yes,1,NA,no_one,no_one
358,Mali,odes,male,Boura,Sikasso,30_49,no,no,yes,no,1,4,7,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
554,Mali,odes,female,Mougna,Sikasso,30_49,no,no,yes,no,1,6,9,11,1,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
598,Mali,odes,male,Kome,Sikasso,30_49,no,no,yes,no,1,3,6,11,1,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
191,Mali,odes,female,Moussabougou,Sikasso,under_30,no,no,yes,no,1,5,5,12,0,no_plan,not_confident,1,1,1,1,1,1,0,Useful,NA,1,NA,yes_everyone,no_one
448,Mali,odes,female,Wakoungo,Sikasso,50_plus,yes,yes,yes,no,3,7,9,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
429,Mali,odes,female,Doubalelo,Sikasso,50_plus,yes,yes,yes,no,3,5,6,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
600,Mali,odes,male,Marena,Sikasso,50_plus,yes,no,yes,no,2,5,5,10,2,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
107,Mali,odes,female,Marena,Sikasso,50_plus,yes,no,no,no,1,3,5,9,3,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
583,Mali,odes,male,Koun,Sikasso,30_49,no,yes,yes,no,2,4,5,9,3,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
234,Mali,odes,female,Lozo,Sikasso,under_30,yes,no,no,yes,2,3,4,11,1,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,no_one,no_one
168,Mali,odes,female,Moussabougou,Sikasso,under_30,no,no,yes,no,1,6,7,12,0,has_plan,confident,1,1,1,1,1,1,0,Useful,NA,1,NA,yes_everyone,no_one
356,Mali,odes,male,Boura,Sikasso,30_49,no,no,yes,no,1,4,5,12,0,no_plan,confident,1,0,1,1,0,1,0,Useful,NA,1,NA,yes_everyone,no_one
143,Mali,odes,female,Vanékuy,Sikasso,30_49,yes,no,yes,yes,3,5,5,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,yes,1,NA,yes_everyone,no_one
384,Mali,odes,male,Sanwan,Sikasso,50_plus,no,yes,yes,no,2,5,7,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,yes_others
574,Mali,odes,female,Mougna,Sikasso,30_49,no,no,yes,no,1,7,7,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
343,Mali,odes,male,Moussabougou,Sikasso,30_49,yes,no,yes,yes,3,3,5,10,2,no_plan,confident,1,0,0,1,0,0,1,Useful,yes,1,NA,yes_everyone,yes_everyone
726,Mali,odes,male,Sanwan,Sikasso,30_49,no,no,yes,no,1,3,4,9,3,no_plan,confident,1,1,1,1,1,1,0,Useful,NA,1,NA,no_one,no_one
363,Mali,odes,male,Sanwan,Sikasso,30_49,no,yes,yes,no,2,3,7,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
540,Mali,odes,female,Mousabougou,Sikasso,50_plus,no,no,yes,no,1,6,6,11,1,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
174,Mali,odes,female,Boura,Sikasso,30_49,yes,yes,yes,no,3,5,7,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
611,Mali,odes,female,Kome,Sikasso,30_49,yes,no,no,no,1,7,9,12,0,has_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,yes_everyone
674,Mali,odes,male,Komé,Sikasso,50_plus,no,no,yes,no,1,4,7,10,2,no_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
153,Mali,odes,female,Doubalelo,Sikasso,under_30,no,no,no,yes,1,3,5,10,2,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,yes_everyone,yes_others
452,Mali,odes,female,Boura,Sikasso,30_49,yes,yes,yes,no,3,5,5,10,2,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
117,Mali,odes,female,Issabougou,Sikasso,30_49,yes,no,no,yes,2,3,5,12,0,no_plan,confident,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes_everyone,no_one
595,Mali,odes,male,Kome,Sikasso,50_plus,no,no,yes,no,1,7,7,12,0,has_plan,confident,1,1,1,1,1,1,1,Useful,NA,1,NA,yes_everyone,no_one
607,Mali,odes,male,Dogodogo,Sikasso,30_49,no,no,yes,no,1,4,3,9,3,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
152,Mali,odes,female,Tabaco,Sikasso,30_49,yes,no,yes,yes,3,7,8,12,0,has_plan,confident,1,1,0,1,0,1,1,Useful,yes,1,NA,yes_everyone,yes_everyone
204,Mali,odes,female,Doubalelo,Sikasso,30_49,no,no,yes,yes,2,5,8,12,0,no_plan,confident,1,0,0,0,0,1,1,Useful,yes,1,NA,yes_everyone,no_one
606,Mali,odes,female,Kome,Sikasso,30_49,yes,no,yes,no,2,3,5,10,2,has_plan,confident,1,1,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,yes_everyone
446,Mali,odes,male,Marena,Sikasso,under_30,no,no,yes,no,1,3,5,10,2,no_plan,confident,1,0,0,1,0,1,1,Useful,NA,1,NA,yes_everyone,no_one
377,Mali,odes,male,Sanwan,Sikasso,30_49,no,yes,yes,no,2,4,4,12,0,has_plan,confident,1,0,1,1,0,1,1,Useful,NA,1,NA,no_one,no_one
